url	title	publish_date	authors	party	group	match	sentence	context	year	article_type	bias_label	bias_confidence	is_biased	id
https://nation.cymru/news/reform-candidate-challenged-over-grandiose-film-studio-claims/	Reform candidate challenged over grandiose ‘film studio’ claims	2025-07-03 14:44:35	Mark Mansfield	reform_uk	right	Reform	This shows zero respect for the voters of Llanrumney, a place he had probably never heard of before he was made candidate.” Mr Malik took over as the Reform candidate after his predecessor was deselected around an hour after being chosen when complaints were made that he had allegedly appeared in a video several years ago expressing admiration for Joseph Goebbels, the Nazis’ propaganda chief.	His company seems to only exist on paper and they can’t even say where in Cardiff he lives. This shows zero respect for the voters of Llanrumney, a place he had probably never heard of before he was made candidate.” Mr Malik took over as the Reform candidate after his predecessor was deselected around an hour after being chosen when complaints were made that he had allegedly appeared in a video several years ago expressing admiration for Joseph Goebbels, the Nazis’ propaganda chief.	2025	news	biased	0.8077157139778137	1	112
https://nation.cymru/news/tommy-robinson-ally-poses-for-photo-at-reforms-caerphilly-hq/	Tommy Robinson ally poses for photo at Reform’s Caerphilly HQ	2025-10-06 21:50:12	Emily Price	reform_uk	right	Reform	“The people of Caerphilly, and the people of Wales, deserve a party that protects communities rather than enables extremists, and in this by-election only Plaid Cymru can stop Reform.” Labour Senedd Member Mick Antoniw accused Reform UK of becoming “a front organisation for extreme far-right groups and individuals”.	Any failure to do so means they are effectively endorsing hate and division in our communities. “The people of Caerphilly, and the people of Wales, deserve a party that protects communities rather than enables extremists, and in this by-election only Plaid Cymru can stop Reform.” Labour Senedd Member Mick Antoniw accused Reform UK of becoming “a front organisation for extreme far-right groups and individuals”. He said: “Voice of Wales is a extreme far-right racist group holding secret and closed meetings around Wales which has clearer fascist and racist links “It is more threatening.	2025	news	biased	0.9346044659614564	1	113
https://nation.cymru/news/ex-spectator-editor-nails-right-wing-lie-that-violent-crime-is-rising/	Ex-Spectator editor nails right-wing lie that violent crime is rising	2025-11-28 16:46:44	Mark Mansfield	reform_uk	right	Farage	Fraser Nelson, who until last year was editor of the Spectator and is now a Times columnist, has written a Substack column in which he takes issue with GB News presenter Matt Goodwin, who like Nigel Farage has claimed that migrants are responsible for a rise in crime.	Photo Cowshed Martin Shipton With the help of Cardiff University, a right-wing journalist has exploded the myth that there has been an epidemic of violent crime caused by the arrival of migrants. Fraser Nelson, who until last year was editor of the Spectator and is now a Times columnist, has written a Substack column in which he takes issue with GB News presenter Matt Goodwin, who like Nigel Farage has claimed that migrants are responsible for a rise in crime. Nelson writes: “After atrocities like the Huntingdon train stabbing there is shock – and attempts to make sense of what happened.	2025	news	biased	0.9822737574577332	1	114
https://nation.cymru/news/james-evans-ms-ousted-from-the-conservative-party-for-not-toeing-the-party-line/	James Evans MS ousted from the Conservative Party for not toeing the party line	2026-01-20 17:20:05	Emily Price	reform_uk	right	Reform	“The Welsh Liberal Democrats are focused on standing up for local communities, fixing our broken NHS and social care system, and supporting local businesses across Wales.” A Plaid Cymru spokesperson said: “If James Evans’ defection talks with Reform come to fruition – who he previously labeled ‘unserious’ – then this is further proof that Reform are just a bunch of ex-Tories who prioritise their careers over solving the issues facing communities across Wales.	“Voters in Brecon and Radnorshire, and across Wales, deserve better than a revolving door of failed Conservatives jumping ship to a party that claims to offer something new but is made up almost exclusively of politicians who spent the last decade breaking the country. “The Welsh Liberal Democrats are focused on standing up for local communities, fixing our broken NHS and social care system, and supporting local businesses across Wales.” A Plaid Cymru spokesperson said: “If James Evans’ defection talks with Reform come to fruition – who he previously labeled ‘unserious’ – then this is further proof that Reform are just a bunch of ex-Tories who prioritise their careers over solving the issues facing communities across Wales. “Only Plaid Cymru can be trusted to put the interests of Wales first with our credible and ambitious plans.”	2026	news	biased	0.9710822105407716	1	115
https://nation.cymru/news/labour-accuses-reform-of-threatening-almost-one-million-jobs-with-net-zero-plans/	Labour accuses Reform of threatening almost one million jobs with net zero plans	2025-07-19 09:40:24	Molly Stubbs	reform_uk	right	Reform	Wind turbine Reform UK’s “war” on net zero would cost almost one million jobs, the energy minister has claimed, as Labour steps up its attacks on Nigel Farage’s party over green power.	Wind turbine Reform UK’s “war” on net zero would cost almost one million jobs, the energy minister has claimed, as Labour steps up its attacks on Nigel Farage’s party over green power. Michael Shanks said Reform’s opposition to net zero amounted to a “war on jobs”, saying working people “would lose jobs and opportunities if Farage’s party was ever allowed to impose its anti-jobs, anti-growth ideology on the country”.	2025	news	biased	0.954858422279358	1	116
https://nation.cymru/news/new-blow-for-welsh-labour-as-health-secretary-jeremy-miles-decides-to-stand-down/	New blow for Welsh Labour as Health Secretary Jeremy Miles decides to stand down	2025-09-19 19:09:44	Mark Mansfield	reform_uk	right	Reform	The announcement from the Neath MS came out of the blue and follows the release of a hugely disappointing opinion poll that puts the party on just 14% support in Wales, a long way behind both Plaid Cymru and Reform UK, who are vying for the top slot.	Health Secretary Jeremy Miles Martin Shipton Welsh Labour has suffered another blow with the news that Health Secretary Jeremy Miles has decided to stand down from the Senedd at next May’s election. The announcement from the Neath MS came out of the blue and follows the release of a hugely disappointing opinion poll that puts the party on just 14% support in Wales, a long way behind both Plaid Cymru and Reform UK, who are vying for the top slot. Early last year Mr Miles was narrowly defeated by Vaughan Gething in a party contest to see who would succeed Mark Drakeford as Welsh Labour leader and First Minister.	2025	news	biased	0.5433932542800903	1	117
https://nation.cymru/news/kc-questions-reform-uks-influence-on-rupert-lowe-investigation/	KC questions Reform UK’s ‘influence’ on Rupert Lowe investigation	2025-04-04 16:21:28	Mark Mansfield	reform_uk	right	Reform	“Nigel Farage must never be prime minister.” Mr Lowe was one of five MPs elected for Reform in last year’s election.	A concerted smear campaign to ruin my name and reputation. “Nigel Farage must never be prime minister.” Mr Lowe was one of five MPs elected for Reform in last year’s election. Reform UK has been approached for comment.	2025	news	biased	0.9606786966323853	1	118
https://nation.cymru/news/reform-rejects-pro-russia-claims-as-party-faces-renewed-call-for-bribery-inquiry/	Reform rejects pro-Russia claims as party faces renewed call for bribery inquiry	2025-11-25 12:40:58	Stephen Price	reform_uk	right	Reform	Can he not see the inconsistency in what he’s saying?” Mrs Badenoch said: “It is a disgrace that Reform are still blaming Nato for Russia’s aggression.	“It couldn’t be clearer than that, and an unwillingness to say we need to investigate how on earth that happened? Can he not see the inconsistency in what he’s saying?” Mrs Badenoch said: “It is a disgrace that Reform are still blaming Nato for Russia’s aggression. “Although perhaps, it should come as no surprise when their former leader in Wales was sent to prison last week for taking bribes from Putin.” Deputy leader of the Liberal Democrats Daisy Cooper said it was “absolutely right” that Reform investigate.	2025	news	biased	0.8649172782897949	1	119
https://nation.cymru/news/reform-uk-confirms-its-replacing-welsh-spokesman-following-x-spat/	Reform UK confirms it’s replacing Welsh spokesman following X spat	2025-04-11 09:11:32	Emily Price	reform_uk	right	Reform	A Reform UK Wales Spokesman said: “Oliver Lewis is not a spokesman for Reform and is not a candidate for 2026.	Nation.Cymru understands that this is not the case and that the former Welsh spokesman is now merely a member of the party. A Reform UK Wales Spokesman said: “Oliver Lewis is not a spokesman for Reform and is not a candidate for 2026. “Once again we see desperate Tory social media posts trying to deflect from their dismal record in opposition.	2025	news	biased	0.9318581223487854	1	120
https://nation.cymru/news/ukrainian-refugees-defend-nation-of-sanctuary/	Ukrainian refugees defend Nation of Sanctuary	2025-09-22 19:38:42	Mark Mansfield	reform_uk	right	Reform	Reform UK has formed an unholy alliance with former Welsh Conservative Senedd group leader Andrew RT Davies to denigrate the Nation of Sanctuary concept, implying that £55m has been spent on small boat people from the Middle East and sub-Saharan Africa.	Photo Daria Zhdanova Martin Shipton The community that has benefitted most from Wales’ Nation of Sanctuary project has defended it against right wing politicians who have been spreading misinformation about it. Reform UK has formed an unholy alliance with former Welsh Conservative Senedd group leader Andrew RT Davies to denigrate the Nation of Sanctuary concept, implying that £55m has been spent on small boat people from the Middle East and sub-Saharan Africa. In fact, of the £54,879,744.15 spent on the Nation of Sanctuary, at least £45,474,618.73 related to supporting Ukrainian arrivals to Wales.	2025	news	biased	0.9924537539482116	1	121
https://nation.cymru/news/tory-ms-accused-of-defection-approach-after-lashing-out-at-reform/	Tory MS accused of defection approach after lashing out at Reform	2025-05-01 13:55:38	Emily Price	reform_uk	right	Reform	A senior Reform UK insider told Nation.Cymru that Shadow Cabinet Secretary for Health, James Evans, had a discussion about jumping ship to Nigel Farage’s party in November when he attended a farmers protest in Westminster.	Conservative MS James Evans – Image: For Wales, See Wales Podcast Emily Price A Welsh Conservative MS who lashed out at Reform UK in a recent podcast interview had talks about defecting to the party late last year, a senior party source has claimed. A senior Reform UK insider told Nation.Cymru that Shadow Cabinet Secretary for Health, James Evans, had a discussion about jumping ship to Nigel Farage’s party in November when he attended a farmers protest in Westminster. Evans has very strongly denied Reform’s claim.	2025	news	biased	0.5146281123161316	1	122
https://nation.cymru/news/rupert-lowe-calls-to-scrap-senedd-expansion/	Rupert Lowe calls to ‘scrap’ Senedd expansion	2026-01-22 17:16:49	Jibreel Meddah	reform_uk	right	Reform	“It’s not the playground of the rich English establishment which Reform represents.	“Welsh democracy is our democracy. “It’s not the playground of the rich English establishment which Reform represents. “And the power of our democracy is that we will take on their vested interests and defeat them.	2026	news	biased	0.8851672410964966	1	123
https://nation.cymru/news/more-english-language-place-names-targeted-by-protesters/	More English language place names targeted by protesters	2026-02-06 16:40:08	Stephen Price	reform_uk	right	Reform	It is the puerile act of anti-Welsh British nationalists that are spurred on by the likes of Reform and Rupert Lowe.	“Rather, this vandalism is a direct attack on the Welsh language itself, with a plethora of bilingual informational signs being deliberately targeted. It is the puerile act of anti-Welsh British nationalists that are spurred on by the likes of Reform and Rupert Lowe. “The town is already often referred to by the anglicised name of “Tenby”, which is similar in origin to “Denbigh” in the north.	2026	news	biased	0.992279887199402	1	124
https://nation.cymru/news/reform-leader-and-tory-chairman-in-online-bully-row/	Reform leader and Tory chairman in online ‘bully’ row	2024-03-31 13:14:01	Mark Mansfield	reform_uk	right	Reform	Photo Belinda Jiao PA Images Reform UK leader Richard Tice was branded a “threatening bully” by Tory chairman Richard Holden over a veiled threat made to a senior Conservative.	Jonathan Gullis MP leaves 10 Downing Street. Photo Belinda Jiao PA Images Reform UK leader Richard Tice was branded a “threatening bully” by Tory chairman Richard Holden over a veiled threat made to a senior Conservative. Mr Tice issued a warning to Tory deputy chairman Jonathan Gullis, claiming he possessed “multiple bits of embarrassing personal information” about the Stoke-on-Trent North MP.	2024	news	biased	0.8073056936264038	1	125
https://nation.cymru/news/welsh-reform-councillor-mocked-after-car-crash-interview/	Welsh Reform councillor mocked after ‘car crash’ interview	2025-05-12 20:16:08	Emily Price	reform_uk	right	Reform	Wales needs Reform.” Tirade Thomas later launched an online tirade against the Welsh Conservative Senedd Member accusing him of “doing what the Tories do best, lying to the public.” Hitting back, Giffard posted several news articles featuring Thomas including claims that the councillor had cut the ribbon of a new Lidl supermarket despite not being invited to do so, and an allegation that he had attempted to rejoin the Labour Party before joining Reform.	“Wales is broken, not just by Labour’s incompetence, but by a weak Conservative opposition too. Wales needs Reform.” Tirade Thomas later launched an online tirade against the Welsh Conservative Senedd Member accusing him of “doing what the Tories do best, lying to the public.” Hitting back, Giffard posted several news articles featuring Thomas including claims that the councillor had cut the ribbon of a new Lidl supermarket despite not being invited to do so, and an allegation that he had attempted to rejoin the Labour Party before joining Reform. Alongside the screen grabs, Giffard said: “Imagine being accused of dishonesty by this bloke.” Thomas responded saying all the news stories were a “pack of lies”.	2025	news	biased	0.9010886549949646	1	126
https://nation.cymru/news/welsh-political-leaders-share-new-years-messages/	Welsh political leaders share New Year’s messages	2025-12-31 08:18:36	Molly Stubbs	reform_uk	right	Reform	And Reform doesn’t have a clue how to solve the problems Wales faces.	Their time is up. And Reform doesn’t have a clue how to solve the problems Wales faces. “Wales does not need more of the same with Plaid or the Lib Dems, we need a radical new approach that understands what’s needed to make Wales the prosperous land of opportunity, it should always have been.	2025	news	biased	0.9523437023162842	1	127
https://nation.cymru/news/plaid-and-snp-team-up-to-launch-attack-on-farages-hateful-politics/	Plaid and SNP team up to launch attack on Farage’s ‘hateful politics’	2025-10-30 19:15:25	Emily Price	reform_uk	right	Farage	“Farage is banking on the weakness of Keir Starmer and Labour and expecting to walk into power off the back of it – but next year we can be clear that that Scotland and Wales will have no part in it.	“And by electing strong, centre-left SNP and Plaid Governments, we will also be sending a clear message that the hateful, extreme politics of Nigel Farage will never be allowed to win in our nations. “Farage is banking on the weakness of Keir Starmer and Labour and expecting to walk into power off the back of it – but next year we can be clear that that Scotland and Wales will have no part in it. “But ultimately, whether Farage, Starmer or whoever replaces him in Downing Street, Westminster has nothing positive to offer Scotland.	2025	news	biased	0.9895044565200806	1	128
https://nation.cymru/news/conwys-new-reform-leader-hits-back-following-criticism/	Conwy’s new Reform leader hits back following criticism	2025-07-24 17:30:20	Emily Price	reform_uk	right	Reform	And guess what, the NHS hasn’t been privatised, and Reform UK isn’t going to privatise the NHS.	“Labour have said that the NHS was going to be privatised by the Conservatives time and time again. And guess what, the NHS hasn’t been privatised, and Reform UK isn’t going to privatise the NHS. Let’s stop using the NHS as a political football to scare people into voting for Labour.	2025	news	biased	0.9852821826934814	1	129
https://nation.cymru/news/wales-nothing-more-than-stepping-stone-to-downing-street-for-farage-polanski-warns/	Wales nothing more than ‘stepping stone’ to Downing Street for Farage, Polanski warns	2025-11-08 18:15:28	Emily Price	reform_uk	right	Reform	“Reform hasn’t said who would be First Minister if they win, and they’re terrified of announcing candidates in case they say something wild.	Zack Polanski said: “For Farage, Wales is nothing more than a stepping stone on a path to Downing Street. “Reform hasn’t said who would be First Minister if they win, and they’re terrified of announcing candidates in case they say something wild. “If you’re fed up with a political system that’s failed you, you have the chance to vote for Green candidates who are rooted in their community, who will fight every day to cut your bills and rebuild our public services.	2025	news	biased	0.880753219127655	1	130
https://nation.cymru/news/pressure-builds-on-andrew-rt-davies-after-stephen-crabb-attack/	Pressure builds on Andrew RT Davies after Stephen Crabb attack	2024-10-03 11:50:48	Emily Price	reform_uk	right	Reform	“Criticising one of your own colleagues while failing to land easy attacks on a weakened Labour Government shows his desire to appease a Reform Party which lost his friends and colleagues their jobs.” Challenge Plans to mount a leadership challenge against Mr Davies appeared to wane following the start of the Senedd’s autumn term despite calls from some MSs to address the events of the summer.	They said: “Andrew’s a thin-skinned captain standing in denial whilst he sinks the ship. “Criticising one of your own colleagues while failing to land easy attacks on a weakened Labour Government shows his desire to appease a Reform Party which lost his friends and colleagues their jobs.” Challenge Plans to mount a leadership challenge against Mr Davies appeared to wane following the start of the Senedd’s autumn term despite calls from some MSs to address the events of the summer. One Tory source said: “Under Andrew’s leadership, the Welsh Conservatives are no longer presenting as a viable alternative for the future, an economically common sense based and true British values party – we look like an angry, outdated and bitter party under his leadership who will remain in opposition for the foreseeable.	2024	news	biased	0.98018079996109	1	131
https://nation.cymru/news/farage-introducing-poison-into-politics-warns-starmer-amid-row-over-reform-ad/	Farage ‘introducing poison into politics’, warns Starmer amid row over Reform ad	2025-05-29 10:17:08	Stephen Price	reform_uk	right	Farage	He told voters the by-election gives them a chance to “tell Nigel Farage that his poisonous politics are not welcome”.	“It’s time to unite behind our shared principles, defeat Nigel Farage, and refuse to be divided by a man determined to destroy the values we hold dear.” In his letter, Mr Swinney said Mr Farage is “not a man who cares about Scotland” and accused him of “promoting racist disinformation about my political rival, Labour’s Anas Sarwar”. He told voters the by-election gives them a chance to “tell Nigel Farage that his poisonous politics are not welcome”. Scottish Labour deputy leader Dame Jackie Baillie said: “This by-election is a direct fight between Scottish Labour and the SNP, and it is desperate and dishonest spin for John Swinney to pretend otherwise.	2025	news	biased	0.682669460773468	1	132
https://nation.cymru/news/poll-puts-plaid-cymru-ahead-in-wales-for-westminster-election/	Poll puts Plaid Cymru ahead in Wales for Westminster election	2025-11-04 19:49:07	Mark Mansfield	reform_uk	right	Reform	But when the latest YouGov poll, released on October 28, shows Reform UK on 27%, Labour and the Conservatives tied on 17% each, the Greens on 16%, Liberal Democrats on 15%, and the SNP on 3%, it’s anything but.	It sounds like a simple question if you have access to the latest polls. But when the latest YouGov poll, released on October 28, shows Reform UK on 27%, Labour and the Conservatives tied on 17% each, the Greens on 16%, Liberal Democrats on 15%, and the SNP on 3%, it’s anything but. “It’s a striking poll for a few reasons, the old duopoly of Labour and the Conservatives have a combined vote share of 34%, a massive collapse from 2017, when over 80% of votes went to those two parties (the highest combined vote share since 1970).	2025	news	biased	0.6938233971595764	1	133
https://nation.cymru/news/farage-says-reform-should-only-have-a-senedd-coalition-if-with-the-tories-if-the-tories-are-the-junior-partner/	Farage ‘says Reform should only have a Senedd coalition if with the Tories if the Tories are the junior partner’	2025-01-30 21:43:09	Mark Mansfield	reform_uk	right	Reform	Reform won five seats in England last July, but none in Wales and Scotland, although in Llanelli the party came within 1500 votes of defeating long serving Labour MP Dame Nia Griffith.	The fact that Reform is seriously contemplating such success from a starting point where they have no representation at all at the Senedd is indicative of the current level of political volatility in Wales and Britain as a whole. Reform won five seats in England last July, but none in Wales and Scotland, although in Llanelli the party came within 1500 votes of defeating long serving Labour MP Dame Nia Griffith. Under the Senedd’s new Closed List electoral system, Wales will be split into 16 “super constituencies” with six MSs elected from each of them.	2025	news	biased	0.8890132308006287	1	134
https://nation.cymru/news/cronyism-allegations-hit-reform-uk-in-wales/	‘Cronyism’ allegations hit Reform UK in Wales	2024-09-30 19:46:29	Mark Mansfield	reform_uk	right	Reform	Kirsty Walmsley, the interim director of Reform UK in Wales Martin Shipton Discontent has broken out within Reform UK, with allegations that the party’s interim director in Wales is engaging in cronyism as she establishes branches across the country.	Kirsty Walmsley, the interim director of Reform UK in Wales Martin Shipton Discontent has broken out within Reform UK, with allegations that the party’s interim director in Wales is engaging in cronyism as she establishes branches across the country. Led by Nigel Farage, the party got the third highest number of votes in Wales at the general election in July – a total of 223,018, or 16.9% of the votes cast.	2024	news	biased	0.7751428484916687	1	135
https://nation.cymru/news/what-happened-when-a-reform-uk-activist-canvassed-a-ukrainian-refugee/	What happened when a Reform UK activist canvassed a Ukrainian refugee	2025-10-22 07:13:13	Mark Mansfield	reform_uk	right	Reform	Reform has pedalled that misleading message throughout the Senedd by-election campaign that ends on Thursday October 23, when people in the Caerphilly constituency elect a new MS to replace Labour MS Hefin David, who died suddenly in August.	She was able to put him right when he made the false statement that the Welsh Government’s Nation of Sanctuary programme was only for asylum seekers. Reform has pedalled that misleading message throughout the Senedd by-election campaign that ends on Thursday October 23, when people in the Caerphilly constituency elect a new MS to replace Labour MS Hefin David, who died suddenly in August. ‘Special visitor’ Writing on her Facebook page, Yuliia Bond, a prominent member of Caerphilly’s Ukrainian community who fled her homeland in the wake of Russia’s invasion, stated: “So, yesterday in Caerphilly, our amazing neighbour Olena, who’s originally from Ukraine, came in 2022, had a very special visitor at her door – a local canvasser from the Reform Party.	2025	news	biased	0.9664766192436218	1	136
https://nation.cymru/news/reform-regional-director-for-wales-slammed-for-irresponsible-claims-about-scheme-to-save-endangered-birds/	Reform regional director for Wales slammed for ‘irresponsible’ claims about scheme to save endangered birds	2025-12-31 20:24:12	Emily Price	reform_uk	right	Reform	Reform Councillor David Thomas – Image: David Thomas Facebook Emily Price Reform UK’s regional director for Wales’ has been urged to visit nest sites of endangered curlew this spring after he made “damaging” and “irresponsible” claims about a survey aimed at saving the bird from extinction.	Reform Councillor David Thomas – Image: David Thomas Facebook Emily Price Reform UK’s regional director for Wales’ has been urged to visit nest sites of endangered curlew this spring after he made “damaging” and “irresponsible” claims about a survey aimed at saving the bird from extinction. Torfaen Councillor David Thomas told followers on X that the Natural Resources Wales (NRW) 2026 Breeding Wader Survey would be used against farmers “to justify more top-down land-use decisions”.	2025	news	biased	0.6786407828330994	1	137
https://nation.cymru/news/nigel-farage-hits-out-at-bbc-over-small-boat-migrants-in-question-time-audience/	Nigel Farage hits out at BBC over small boat migrants in Question Time audience	2025-12-05 16:31:39	Molly Stubbs	reform_uk	right	Reform	The Reform UK leader claimed the two people who arrived on small boats and asked questions were part of an “absolute set-up job”.	Photo credit: Ben Whitley/PA Wire Nigel Farage has stepped up his attack on the BBC, accusing the Question Time programme of being “utterly discredited” after featuring small boat migrants in its audience. The Reform UK leader claimed the two people who arrived on small boats and asked questions were part of an “absolute set-up job”. Reform’s policy chief Zia Yusuf was among the panellists on Thursday night’s show, which was filmed in Dover and was devoted to immigration.	2025	news	biased	0.8151326179504395	1	138
https://nation.cymru/news/farage-brands-tories-stuffy-and-boring-as-he-talks-up-reform-vote-chances/	Farage brands Tories ‘stuffy’ and ‘boring’ as he talks up Reform vote chances	2025-03-27 15:40:20	Stephen Price	reform_uk	right	Reform	Reform UK leader Nigel Farage smoking outside the Westminster Arms pub in Westminster, London.	Reform UK leader Nigel Farage smoking outside the Westminster Arms pub in Westminster, London. Image: Stefan Rousseau/PA Wire The Conservatives are “stuffy, boring old bastards”, and Labour risks losing voters to more organised opposition on its left, Nigel Farage has claimed as he played up Reform UK’s prospects at the next general election.	2025	news	biased	0.9461109042167664	1	139
https://nation.cymru/news/badenoch-claims-tory-defectors-to-reform-having-tantrum-dressed-up-as-politics/	Badenoch claims Tory defectors to Reform having ‘tantrum dressed up as politics’	2026-01-28 15:55:15	Gosia Buzzanca	reform_uk	right	Reform	The Tory leader also insisted that members of her party advocating for a more centrist approach must row behind her agenda, and claimed both Reform UK and Labour had proven themselves to be “drama queens”.	Photo credit: Jordan Pettitt/PA Wire Conservatives defecting to Reform are having a “tantrum dressed up as politics”, Kemi Badenoch has said in a major speech. The Tory leader also insisted that members of her party advocating for a more centrist approach must row behind her agenda, and claimed both Reform UK and Labour had proven themselves to be “drama queens”. In what appeared to be a message to her former colleagues Robert Jenrick and Suella Braverman, the Conservative leader told a central London audience: “To those who are defecting, who don’t actually disagree with our policies, I will say: I’m sorry you didn’t win the leadership contest.	2026	news	biased	0.8586965203285217	1	140
https://nation.cymru/news/reform-pledges-to-scrap-online-safety-act-over-free-speech-concerns/	Reform pledges to scrap Online Safety Act over free speech concerns	2025-07-28 15:00:06	Molly Stubbs	reform_uk	right	Reform	Mr Sutton said he would also back getting rid of diversity initiatives in the police, saying: “If you need some help, if you need police officers, if you need help quickly, do you actually care who comes through the door?” ‘Unfunded fantasy’ Conservative shadow police minister Matt Vickers said Reform’s proposals were a “policing pipe dream” and an “unfunded fantasy paid for by hammering working families with tax hikes”.	He is expected to stand for Reform at the next general election, and said he would push for Reform to commit to opening at least 300 public-facing police buildings along with recruiting 30,000 new officers. Mr Sutton said he would also back getting rid of diversity initiatives in the police, saying: “If you need some help, if you need police officers, if you need help quickly, do you actually care who comes through the door?” ‘Unfunded fantasy’ Conservative shadow police minister Matt Vickers said Reform’s proposals were a “policing pipe dream” and an “unfunded fantasy paid for by hammering working families with tax hikes”. He said: “Once again Nigel Farage has made an announcement but failed to present any kind of plan to deliver it, with more missing-in-action costings, just like every policy he’s presented so far.	2025	news	biased	0.843488335609436	1	141
https://nation.cymru/news/former-nurses-scathing-response-to-being-invited-onto-gb-news/	Former nurse’s scathing response to being invited onto GB News	2022-07-05 11:23:55	David Owens	reform_uk	right	Farage	Thanks for your offer to speak on GB News but having considered that, as a platform, you give oxygen to such toxic and divisive characters as the fascist Farage, “crafty” Grimes, the ignorant non-historian Neil Oliver, I have to inform you that I would much rather nail my own testicles to a plank.	It is a major achievement that this vital institution has reached its 74th Birthday but I fear that the creeping privatisation that this Government has presided over during 12 tortuous years will mean that next year’s 75th celebration of whatever is left will probably be a pay-per view event hosted by an American hedge-fund. Thanks for your offer to speak on GB News but having considered that, as a platform, you give oxygen to such toxic and divisive characters as the fascist Farage, “crafty” Grimes, the ignorant non-historian Neil Oliver, I have to inform you that I would much rather nail my own testicles to a plank. I’m not sure how you got my email address but can you please delete from any database that you may keep.	2022	news	biased	0.993909478187561	1	142
https://nation.cymru/news/welsh-reform-councillor-mocked-after-car-crash-interview/	Welsh Reform councillor mocked after ‘car crash’ interview	2025-05-12 20:16:08	Emily Price	reform_uk	right	Reform	“It is becoming clearer by the day that as much as Reform are able to point out problems and shout slogans, they don’t have a single plan about what they’d actually do if they got any power in Wales.	Listening to one of their most prominent candidates try to answer detailed and specific questions was painful listening. “It is becoming clearer by the day that as much as Reform are able to point out problems and shout slogans, they don’t have a single plan about what they’d actually do if they got any power in Wales. “There’s no doubt that after 26 years of a Welsh Labour Government that Wales needs change.	2025	news	biased	0.970404326915741	1	143
https://nation.cymru/news/farage-fails-to-guarantee-pensions-triple-lock-but-vows-to-axe-benefits-cap/	Farage fails to guarantee pensions triple lock but vows to axe benefits cap	2025-05-28 07:45:49	Stephen Price	reform_uk	right	Farage	She said: “Kemi Badenoch will certainly be happy that she and Farage have found some common ground when she asks him for a pact.	We can’t afford net zero, it’s destroying the country, we can’t afford DEI (diversity, equality and inclusion), it’s actually preventing many talented people from succeeding, we certainly can’t afford young undocumented males crossing the English Channel and living in five-star hotels with three square meals a day and free dental and health care.” “As establishment as they come” Deputy leader of the Liberal Democrats Daisy Cooper MP said Mr Farage wants to “privatise the NHS” and “come after people’s pensions”. She said: “Kemi Badenoch will certainly be happy that she and Farage have found some common ground when she asks him for a pact. “Liberal Democrats are proud to have introduced the triple lock, standing by those who have given so much to our society.	2025	news	biased	0.7723954319953918	1	144
https://nation.cymru/news/prime-ministers-immigration-comments-dumbest-of-dumb-politics-says-sturgeon/	Prime Minister’s immigration comments ‘dumbest of dumb politics’, says Sturgeon	2025-05-17 14:30:26	Molly Stubbs	reform_uk	right	Reform	“That’s the real irony of this – the more he legitimises the politics of Reform, the more he will boost Reform at his expense.	“The limited polling and real voting evidence that we’ve seen since he made those comments show that it’s not doing him any good,” she said. “That’s the real irony of this – the more he legitimises the politics of Reform, the more he will boost Reform at his expense. “So it’s not even smart politics.” She added: “Even if, and this is not my view, you decide that principles don’t matter … it’s really dumb politics.	2025	news	biased	0.8545457124710083	1	145
https://nation.cymru/news/farage-doubles-down-on-lies-about-nation-of-sanctuary-spending/	Farage doubles down on lies about Nation of Sanctuary spending	2025-10-10 08:29:48	Stephen Price	reform_uk	right	Reform	Throughout the claim, Reform has persistently told lies about the Nation of Sanctuary scheme, ignoring the fact that the bulk of the money has been spent on settling women and children from Ukraine, who have fled from Putin’s brutal invasion of their country.	Labour is struggling, and observers say the campaign has turned into a tight contest between Plaid Cymru and Reform. Throughout the claim, Reform has persistently told lies about the Nation of Sanctuary scheme, ignoring the fact that the bulk of the money has been spent on settling women and children from Ukraine, who have fled from Putin’s brutal invasion of their country. The group Caerphilly Ukrainians has already made a formal complaint about Reform’s lies to Ed Edmunds, the Returning Officer for the by-election who is also chief executive of Caerphilly County Borough Council.	2025	news	biased	0.9557792544364928	1	146
https://nation.cymru/news/dan-thomas-unveiled-as-reform-uks-welsh-leader/	Reform UK unveils Dan Thomas as Welsh leader	2026-02-05 17:25:07	Kyle Bright	reform_uk	right	Reform	The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”.	“Wales needs ambition and serious leadership focused on the things that matter to people’s lives. The Welsh Liberal Democrats are offering that ambition, with clear plans to fix childcare, strengthen social care, revive our high streets and protect our NHS.” ‘Farage’s lapdog’ Rhun ap Iorwerth, the leader of Plaid Cymru, described Reform UK’s new Wales leader as Nigel Farage’s “lapdog”. He said: “Two more ex-Tories defecting to Reform UK should come as no surprise to the people of Wales.	2026	news	biased	0.551758348941803	1	147
